r15,r20,r25,r30
234.964337,127.094765,74.01725854,46.43643405
214.8886591,127.4644248,78.34423321,50.74673906
929.0166971,628.4929802,431.7168582,309.1228443
163.0450578,120.0600544,91.60567341,72.66737759
251.2107643,123.8564832,71.11523174,45.5041112
126.5912825,79.68881128,49.36273142,31.35805318
115.7908895,79.91602003,50.37567813,30.55605495
288.6317143,150.0908454,90.44964123,60.38496317
233.3004131,162.5515389,109.1615633,73.96333692
544.7915852,399.9487178,271.4182125,180.9474339
44.66662208,30.97553801,20.27266718,13.10335844
190.8788451,106.3500475,66.68487124,45.94139454
315.4116794,174.8877193,105.0652644,69.2149374
336.1436555,232.2994958,148.5411073,93.79949599
466.9262656,266.9523377,162.1991181,104.803673
368.1076024,155.763746,91.95426,63.50415236
237.5933149,139.5216452,90.27576556,63.7302147
712.0103396,490.909208,314.9644782,200.6306424
374.2689413,213.3016991,137.32829,96.57660087
459.7039872,324.9648405,220.2586063,150.1550555
207.6771321,133.6518069,90.3262634,64.17962934
190.2193374,116.5760693,72.96548801,48.39965984
396.7001323,224.0135697,145.4591018,102.6575862
320.0040175,186.7847635,114.8757273,75.76897953
483.9881116,286.112669,176.3220662,114.9615813
262.4973613,148.4491483,92.07636929,61.93450268
188.0128834,109.1531671,68.31901944,46.29992023
404.816389,275.8263958,201.4746654,154.3168519
360.2418207,230.8438629,148.3418997,99.379194
622.5427061,442.557519,288.4999182,185.8765708
524.0669708,317.0626293,195.2300442,127.0617702
206.5504608,136.3747689,95.7738911,71.03462469
244.6994846,139.9098602,87.15621023,59.1222185
267.43373,170.2370759,110.8135804,75.3662247
523.8914702,277.575903,173.6733137,122.717495
101.4845817,76.19001026,57.96483478,45.37334082
331.7181965,216.0628455,139.779428,93.26028199
233.865475,118.9547903,70.77235316,47.68653968
304.1820801,196.3065789,127.24015,85.62224094
326.3459319,243.2895456,181.7374032,138.6300858
164.3624373,101.4101412,64.16573834,42.69834861
320.9867933,199.2044929,129.6430486,89.52929313
485.7342005,313.3862065,197.2224105,127.6336651
148.4820964,59.01953958,30.34076156,18.37730731
385.1147836,166.5151085,82.72830695,47.3531093
222.7799691,142.1349995,93.05346843,64.31374893
113.1075644,79.06176915,55.34272512,39.33184336
350.7471643,230.7627975,155.3052964,109.9750792
264.6297714,170.6830464,112.4386031,77.37917195
258.9541792,110.321349,64.53724459,43.59793174
1376.43038,732.3706134,399.828174,234.3250152
502.4908747,311.567807,208.0833556,147.8431685
197.1237631,127.2365247,79.63511236,50.61313782
262.9547137,157.528644,100.2989796,67.96767417
197.2871272,148.2094007,110.3454615,83.18523394
379.8883821,225.096659,135.4399863,87.00305613
8.968663014,14.13762052,14.68886229,12.89882189
23.77981316,3.328718335,-3.61771798,-5.702411301
159.8726827,98.74060513,64.29218779,44.08483376
735.8965516,441.9456389,265.4904693,166.7136084
396.6294864,254.0344581,170.2694049,121.0844041
564.0403144,308.2404623,196.3425122,138.7122488
50.23504124,23.04998743,8.625713007,1.438125526
514.8925158,470.8014587,397.9503509,324.8690492
271.7536986,139.7660822,79.21103196,49.6121112
195.3506733,95.81722785,51.90778359,31.40537662
114.6826505,63.93485083,35.11389372,19.32978234
234.1750306,133.6493628,81.65256138,53.63229544
194.3515886,93.42596564,55.97750357,38.58403189
583.3223402,352.0022485,226.6281796,157.3619031
643.8348572,534.6590017,415.9417337,316.3357308
348.4411243,249.6975403,170.9722946,116.3795133
712.2319648,412.6487379,249.6418194,160.9667192
322.3832793,235.810457,169.2707728,123.5296708
308.3998741,194.5387341,132.6179231,96.60931935
428.428408,310.3990545,218.0410289,155.795052
865.8447787,580.9633484,395.5162382,279.9731594
862.0743686,566.605682,373.422851,253.2093904
136.6977932,95.12726036,68.08209114,50.45922384
182.7571566,105.1173962,60.90374374,36.74823243
442.1704069,379.8565263,312.1490593,254.1825482
153.2559053,94.6275634,57.7232384,36.03675465
297.6565146,120.981239,66.3111453,43.73564109
230.3457626,142.0501655,94.9657301,68.37344156
307.4730059,166.063655,96.33984291,61.12570078
121.7055861,69.83266436,41.26533174,25.08831423
621.0638452,419.7467959,295.0716441,216.4502285
456.8404311,234.150617,136.149609,87.57792687
418.9478709,169.1674291,83.46151293,48.38095877
191.0709522,73.04631351,39.53179038,25.57615416
253.1871139,139.9587797,86.01438673,57.31650697
775.3234634,638.8648861,502.2242807,391.2037426
168.3939329,100.9893721,61.72863133,39.39671592
430.2539418,272.0030861,175.4738992,119.0532177
377.6926219,214.6640432,132.489143,86.77087667
1044.565812,821.9579846,595.8505755,425.0856059
168.8141726,98.55462794,61.9051265,41.78947736
484.5292776,319.9541212,206.2210233,135.8170118
335.8446883,158.1201495,96.2292388,67.59000473
273.2793214,177.2463425,116.9322583,80.55259538
316.4949503,209.2161576,139.7291056,97.27670501
1110.916713,1307.697869,1197.027437,950.5930868
545.0376297,218.1386385,128.1151042,88.05035691
310.5353778,127.9462266,75.67116046,52.28376669
412.4889875,255.0508626,161.5461621,107.6753978
369.087692,196.388676,129.8103946,96.49352449
378.7685555,242.9155761,151.3182562,95.22728941
130.6050672,71.54400493,42.18807881,26.33661868
77.97789936,52.8624672,36.96011718,27.18178615
362.7222979,187.7737208,117.1295685,81.68096276
539.0711962,318.1832541,194.9212507,127.7228825
430.2991049,357.2103485,287.3305915,229.7329731
337.9884246,193.139097,123.6132515,86.8335681
792.2764333,526.2948358,363.7950743,261.9477296
384.2000036,223.3430734,141.401064,97.40436783
410.6722972,250.4506105,162.5802773,113.3597883
369.5037117,257.942894,171.9706047,116.166291
354.1709449,184.087778,111.5069841,75.17757601
398.3236293,240.9657076,164.6616365,121.7072692
162.9803237,107.5683734,75.00177374,55.84641326
218.932383,151.1419953,111.2608177,85.00941053
593.0135509,386.3123162,250.5034028,168.4978104
229.9852039,148.9912613,91.62060736,55.70562671
275.3864967,222.0411205,170.3970122,129.6186976
575.3702193,444.0192578,329.8101812,244.0143022
271.1764644,140.2898667,81.16335705,51.48303309
155.0193422,52.85860081,29.45238019,20.1116236
121.6919065,53.87572696,34.20025875,25.00670287
146.0899388,101.3010962,66.48026355,44.35450239
513.5229903,327.817775,219.9320893,156.0878498
142.3206391,101.0808272,68.64411266,46.86414612
301.3550135,204.8565274,142.253657,103.7221323
295.3633889,163.8067012,96.35943554,61.30828645
170.4063923,116.3248039,81.98369895,60.61179903
168.6580159,95.14459072,60.73702396,42.46293683
217.9055904,114.1765274,69.22098858,46.41999239
353.5416276,228.2773315,150.4023496,104.4020688
586.961246,325.1135818,206.9056174,146.014155
186.7137514,112.1723196,67.6723065,42.03824661
239.8951405,124.070152,70.74283029,44.43246596
481.8824416,272.9566525,165.5656155,109.0357238
341.9211543,277.3843995,213.5723343,163.470214
300.9081102,204.3210189,141.1094949,100.3837311
268.1893712,160.3678694,102.5998519,70.51649787
1007.021668,631.8456512,412.7996193,283.4898372
302.7188729,138.7520694,79.64797962,53.51114162
424.253505,245.7802539,146.1492463,91.92420866
228.3105395,137.1918455,83.98835593,53.85332444
396.2754242,262.8567792,176.6412634,122.971347
553.7988696,292.5517375,163.2245202,99.48713496
472.3587769,262.1345732,151.1322884,93.65613155
452.4012878,181.7777653,91.88204905,54.75910121
141.5699629,113.0364061,87.12080042,67.7690766
293.2494523,204.6869007,142.2070097,101.5545884
302.2178121,148.8250641,80.64860323,46.94226494
312.6656798,167.4200406,99.57928995,65.67056848
246.7522733,164.5192358,102.5376994,63.22865919
184.5300368,111.6971582,70.14064458,46.73121169
247.159264,174.2123696,120.3182302,84.73254576
366.2878415,290.9016117,219.6611631,165.4325354
244.4153603,163.7529384,112.9997706,80.76609983
112.5682341,55.95044916,29.25382064,15.71076157
230.1910424,128.7585877,80.34989088,54.83404264
232.3228257,131.9723587,80.52196417,53.59365955
578.639622,320.3022076,187.315662,119.4454836
670.709763,384.1124931,220.070344,130.6369169
322.1082861,192.0560872,120.0415158,80.32468284
247.2594075,161.0361224,110.8301385,80.82282173
360.2851482,280.0640612,212.7354975,162.2636174
164.8675786,86.00709012,54.48502063,39.20916636
412.2027236,285.8578395,196.5871594,138.5896935
334.3161075,116.1934201,64.5072397,42.75489846
206.4149788,124.0521516,72.25559778,42.25882403
242.3236929,142.0688139,85.06793246,53.56882999
150.966033,94.76398931,60.07256281,39.11104341
371.702373,231.8822312,160.5608337,119.7737242
192.9534536,93.93278855,49.89700353,29.05287946
248.1827292,91.83997857,46.92647182,29.04634231
437.5949854,262.3770334,158.1426896,99.72127254
683.4438462,432.5991884,275.4511208,180.97174
534.5615531,282.0277833,156.7451124,94.50983407
121.164657,66.8439771,36.4607524,19.97212385
86.83207203,69.93078879,55.73785667,44.69641696
127.0803628,81.121629,54.06997063,37.77231025
652.2658278,398.5577009,250.7545004,165.577443
178.2990343,117.0276323,78.19996509,53.93663902
198.2329526,107.5005896,68.36099612,48.30422694
228.5098313,109.9078397,59.72919582,35.7560638
214.9491519,126.3975173,78.01026352,50.93260284
210.5387665,144.8922202,97.45510435,66.47846025
107.7075134,49.63123441,23.80491988,11.49265154
171.1133188,118.2052,81.92824592,58.16370866
322.9845186,215.4291333,148.651003,108.0896764
433.5694357,221.4364599,132.0941632,88.75931518
41.87361333,17.36951592,4.97385357,-0.982494107
150.0696362,88.91056321,57.81672565,40.86332245
335.4102369,229.8300066,160.3555847,115.9848904
297.8837386,206.8919972,145.2192641,104.6926475
490.7998964,404.3030603,300.7697617,217.1732838
343.7603392,207.2222911,131.4077273,89.39100851
525.2931403,293.2186813,175.0855753,113.13392
570.63483,372.4089825,255.5687245,187.0786466
338.0385313,156.7132635,78.34620357,43.3169092
358.0347056,228.752929,149.8043328,101.7422414
164.0465775,109.4506801,72.99839133,49.77968956
437.8049622,290.3544009,195.1475348,137.5794685
293.9044426,194.7798865,134.430188,96.99122955
165.1303469,98.39779154,61.15049409,39.67819261
303.2665061,167.4336905,104.414346,71.38669909
260.384674,158.0655135,108.9871987,80.4209787
212.4089837,112.943809,63.82056388,38.75068569
136.2721432,74.65352235,40.81212281,22.86064655
356.7200393,198.0032755,120.8684815,80.77859187
103.5843038,60.05577981,35.7915036,22.47428908
324.9384162,204.1174235,137.4883726,98.56290144
495.3936942,328.2131261,214.7033962,144.8934308
230.6106132,160.4955902,109.5750165,75.18129976
762.22548,550.9865098,393.5875842,286.4301471
470.5798208,268.9858184,181.7456471,135.3707763
310.6527994,228.3360043,164.6625306,120.9168655
207.9453114,141.2286265,91.5779384,59.48925316
372.4474246,182.0015601,107.8038849,73.39641378
817.7581827,535.4827227,359.0182294,249.7749278
194.8187989,144.0623109,100.9799951,69.86967319
40.62094251,20.97306018,8.336512892,1.751715999
223.8246825,163.089582,121.158958,92.86154893
17.59733263,5.809204733,0.696612374,-1.930055461
699.2706088,412.6094718,261.9426302,178.3771949
34.66155186,-4.337534126,-13.3196501,-14.49838825
838.3674415,749.2662272,561.5170378,378.0207966
132.9660325,73.18940307,47.40773089,33.91562539
274.3212239,178.0706385,120.0994814,85.27083743
18.10779116,16.33257692,14.43052262,12.67195128
130.7099475,78.62794127,48.61092612,31.46131834
169.828644,106.8314703,71.70128605,51.37622062
146.4903036,90.65484486,60.65320572,42.91811798
288.3636294,185.13435,118.6084448,78.61197134
371.1741229,231.6275663,147.185072,98.5635824
507.0327204,224.9563746,136.501582,96.02844901
251.6670656,117.7453985,64.56671018,40.56705106
233.2152757,198.1787922,158.0569181,124.9793534
-95.43923179,-60.89107836,-41.07015513,-29.49759958
182.2884421,109.6617326,69.57470633,47.56504232
327.6216351,225.0286677,156.5623733,111.9512845
142.8359194,80.56288105,44.51809864,24.25055167
210.2888515,143.4079102,93.85968171,62.37527605
468.307139,295.9898548,199.4443797,141.5346605
295.0455703,184.7160106,123.2195511,87.80380112
285.4417418,172.5371006,109.5932156,73.62954257
269.4003071,112.4422381,59.65699023,36.99363955
160.4938773,78.74703042,48.14072691,33.52089934
1058.716459,852.5676865,645.5043137,483.1167295
473.2479309,227.2400085,150.6319825,113.3836255
134.4516388,51.49750093,29.41442096,19.91649996
588.3398043,500.2353066,387.4968994,291.2877852
542.1670519,378.9367716,261.5344589,183.8807336
141.4670084,97.57851058,68.44241388,48.97809356
191.9384525,125.1643268,81.63879638,54.55889631
630.8584354,365.1152317,215.4724955,133.9126025
204.5878301,128.3065273,80.89543072,53.26062418
472.0316121,361.9994918,268.2961639,200.6111883
222.9341753,162.3783036,120.1675078,92.02889853
487.5980822,381.8641857,283.0759691,208.4536765
147.9419317,81.9277853,45.88602505,27.10384744
372.7516973,199.0013066,117.4261737,76.10263034
264.0308009,166.7781494,107.1498848,71.94297854
192.0759623,79.77397283,41.73944248,25.34008158
535.252815,369.6483437,253.4885642,178.8228644
263.5023056,143.1045389,82.27568415,50.59681423
605.6178217,313.1555214,186.7373313,123.7227889
445.4789736,279.2354371,185.8546467,131.2102148
438.316088,243.5470365,140.0400606,86.72245951
529.3386936,414.5172231,311.7904787,236.1434099
253.8574539,147.4581636,98.07509347,71.06220794
347.5839926,205.4728838,127.0079017,84.25064673
246.6539674,150.877609,94.75626685,62.77597415
276.056807,179.3476779,119.3948323,83.2111907
501.4090972,280.3236995,162.1582667,100.4351181
808.1929791,569.5461369,407.5195413,303.2625752
460.7438148,293.9771347,190.704125,130.6627675
283.5373677,180.8123357,123.2503487,88.60177512
230.6557523,128.3614402,77.14983479,50.55895102
245.8049031,176.6266988,125.1214131,89.59550278
324.9664656,141.6666843,84.10801752,58.68093103
91.97026126,50.92783479,30.65503513,19.90865735
129.300572,48.18005314,26.09512038,16.97289278
172.5061068,54.46890643,22.48098883,10.52729196
514.1240526,375.116403,257.8556328,175.6614013
225.4662547,137.6337459,88.21590688,59.94750054
179.6363852,108.0778766,64.80533756,39.92692873
328.9703667,246.0337245,182.8136697,139.1249446
767.3249513,534.4806527,388.8323827,292.6407297
390.8175499,272.6186333,197.3967974,149.4283656
369.4289975,268.6338471,190.0707748,137.2592182
201.9757901,77.96451672,40.68872377,26.81922005
432.4727276,328.6768146,242.4988208,181.1130206
437.0485948,240.6825054,141.794978,90.11959449
471.1878822,255.8963819,165.2167586,119.8820238
467.603084,336.1749853,251.0582695,194.0000533
250.1509481,199.6136925,158.8953923,127.5732103
397.292667,243.0407253,150.303418,96.89233822
318.7487269,241.9852989,184.6362227,143.0758821
249.8254159,156.8864335,99.13025433,65.19226574
472.2577106,284.457531,173.3553021,111.225142
117.936241,46.96389136,26.67070776,17.68220039
558.9476465,330.0974879,205.8994182,138.453193
380.0864933,219.2665246,139.3351871,95.66656747
343.1233102,174.2719708,109.7177566,78.61306495
350.0519246,202.0645063,129.0633142,89.52796968
638.9630542,446.0956477,320.1069114,238.0427984
28.65796527,17.54309828,10.49936548,6.396606464
197.5243547,106.0061412,69.80092729,51.3821857
214.4624267,143.9910182,100.730383,73.97675783
438.3186288,294.2693367,200.5337693,140.8311518
244.4128362,182.2086449,136.4906197,104.9037604
405.7957847,226.0797176,133.9526885,85.70549414
472.1816047,248.1286242,144.2197992,93.03635142
537.3803036,340.7993255,217.1490077,143.6317774
378.5877616,206.965221,128.9882483,88.63510687
321.5758234,112.6957838,56.92418573,36.07130692
286.8749172,185.84574,125.3614066,89.01493843
282.3702656,133.1570528,74.73432411,47.32545514
483.5724039,350.9335347,261.2301423,201.5763689
396.3920414,256.4000391,176.2213098,130.4521886
416.4707438,267.424229,175.5361449,121.4547462
146.8924357,78.76673261,43.68797755,25.00451168
97.96735249,23.07360733,8.117759422,3.466914686
271.9597516,129.1464744,83.45218536,60.76942992
230.2594786,154.320771,103.1316349,71.30075764
359.973154,188.6929512,110.6014751,70.93961841
479.854985,264.3533871,150.1706339,91.36933422
537.6955336,314.0536099,193.9563393,128.6524208
125.8353136,51.21214937,26.80300853,16.53276921
527.6998579,339.8004762,214.8644219,139.2414639
358.3238308,268.9008448,199.9507303,150.7384767
233.9076932,151.7288543,99.84922064,68.12241774
440.1229377,196.9062072,127.127617,95.58971209
70.93617866,27.04994632,10.67458974,3.498527808
157.5408217,87.92610193,55.43944331,38.66550767
359.4755121,237.1217022,157.6460069,109.7075543
214.8550173,160.7630257,119.3195306,90.55476905
517.874505,297.5127291,186.8593678,127.4107995
199.0552907,91.51411835,49.82695364,30.69222952
927.508814,571.1439623,362.7038309,245.700602
823.4822371,540.8963444,344.1909168,224.1116924
755.3770964,337.3912716,193.68993,128.4746459
254.9724432,192.9030826,144.6977381,110.3554342
263.1529028,140.4140536,83.63851316,55.02012189
385.4525143,235.478249,150.4968769,101.664913
208.6636895,115.9538646,71.01984562,47.24870603
372.5176573,220.0140377,136.6094122,89.01436189
340.4811645,182.4882847,105.1324289,66.21956215
283.7748768,163.7418377,100.8821742,67.33093369
315.9713619,260.3680722,209.4481882,166.9833525
491.1351458,287.3897387,199.1626361,149.4282959
421.7939853,250.2622816,151.6099798,97.48792393
607.7019559,426.692154,308.3972401,230.1965276
197.6789582,116.6495819,79.05864782,58.99254725
462.0728178,291.5618803,198.2611648,146.7169272
215.0813031,120.8901626,72.08990731,46.80706235
573.0025437,323.6965754,195.292864,127.2799227
335.5319858,202.5958914,124.7796028,80.94967983
315.3984158,196.340587,127.3180582,87.59260383
275.4032369,150.7885171,91.58496649,61.67344208
302.2179753,160.2922484,84.78893655,46.44854566
231.1472828,101.5298465,59.2791582,40.37330113
243.1497395,121.6741321,69.95085165,44.64681129
199.7465259,102.3670716,61.03045077,40.55003772
113.0167032,51.39050511,23.03753463,10.11933049
391.9272379,222.7489461,126.3597711,74.75436119
51.68204296,20.68546205,5.793141594,-0.815792146
305.3112399,169.4826007,111.8586284,81.63063793
223.8746954,158.9186148,106.7596044,71.27496472
312.0987453,188.9271431,121.1665857,82.71175519
303.1417147,160.919048,93.5972635,59.75000377
440.7902501,225.6942161,155.9740095,119.2125189
263.860493,166.6823943,111.1007497,78.64771496
255.5560392,109.5440055,67.35114967,48.74198339
181.5234497,88.30359107,44.37073918,23.56537106
277.4187964,179.5651078,122.3534827,87.73777816
351.0056132,234.4583196,166.8796702,124.7578422
283.033464,184.9501348,119.5053503,79.49746215
198.9902379,129.4517298,83.22283861,54.27805086
348.3996999,190.8578796,115.8554424,77.19157903
417.15242,248.8555337,155.3707609,102.5054572
357.3839021,221.9251041,144.1270656,98.37362267
374.4015954,256.2353683,180.7896773,133.8856059
-26.44791452,-20.47902421,-15.94659284,-12.8470774
202.6083385,111.2271317,66.97652614,44.39396616
659.3565017,479.3966922,348.9133662,261.2587102
71.69612547,52.94866626,39.4858523,29.64580947
481.1247803,348.7821472,240.8614156,164.8111462
602.4533273,717.9477338,676.3807152,553.1171266
436.1849635,304.3374181,215.0756846,157.023064
130.0920155,71.32017762,40.82899053,24.78177237
393.0657057,230.9467,145.5124754,97.9384173
960.9559899,686.6398454,475.3803394,335.837852
377.8807635,161.9464556,90.09843501,58.96372832
203.5875951,71.97941824,28.47062489,12.08399709
76.19780455,56.28148396,39.90646577,28.64661438
292.715991,145.1970258,89.86219546,64.22481539
468.2578753,301.8493972,189.7535559,121.9241189
661.4103323,544.3799063,403.9550046,290.9054586
237.3916464,149.5140094,97.64927614,67.73269527
314.9854255,137.6435271,79.85460135,54.87916823
619.4614715,282.8216337,184.1487435,139.634544
323.0507762,170.4434274,99.05149363,63.29171593
353.2418415,253.6605534,177.8971075,125.5033256
313.2384594,149.1875054,98.02882743,72.53581302
123.290118,44.72878868,23.80602768,14.85131587
480.8873025,314.4462905,212.2202342,150.3147232
316.5632923,213.3114542,152.5106498,114.7333534
310.7484133,212.7226302,149.8885351,110.3961377
258.8541285,291.5603867,270.4352389,221.934699
275.3095044,186.0661148,129.2831263,94.53568665
412.2490411,222.7079548,133.2669853,88.67820083
1010.351622,556.0056925,345.3971165,237.2046998
284.548132,185.1510435,120.8955618,81.66433488
227.4656827,99.43931225,52.67940093,31.5191085
338.061598,191.0870785,115.7637996,75.98546287
413.6833961,286.2827631,202.1474319,146.4802378
724.1948447,481.6449949,323.4032488,226.1811648
476.1381037,302.0534035,197.0653259,135.4480931
234.0540918,160.5101274,100.2829197,60.89857174
386.8453625,221.6406781,127.4364586,76.61006599
426.2306932,215.6445416,124.1489155,79.80549586
168.4282902,82.94815247,41.06675218,20.29581369
169.0759536,99.51994235,61.87184725,41.80839216
668.9352356,352.7268846,195.9010897,118.6386861
852.3260392,488.7802619,308.2880236,212.8983767
268.3834335,166.4489706,99.36353479,59.80473611
511.0001795,285.5012767,176.54071,118.5546404
1182.865098,1033.015182,775.475398,543.1127436
531.5547056,399.6209228,288.9827269,208.531517
389.10168,365.8028864,297.2735225,226.3022074
461.8472411,180.9533753,115.7270797,86.84331799
340.618754,214.3725712,135.427662,89.56525182
404.6861006,252.4341495,166.0116831,115.8742225
190.5683789,68.95538861,40.48860987,28.68790828
378.4520881,245.044387,167.2687956,121.3964511
619.5116185,481.3513194,365.5642883,280.0640306
139.4881697,78.62093845,51.50126927,36.72474832
364.8280368,225.7766641,141.8347959,92.01495608
238.9083308,156.1735196,105.7264574,75.70004982
187.6578728,75.23985268,34.8235524,18.68401127
545.7957284,240.1586529,128.5344214,79.3657672
232.8814442,127.5635087,76.43090916,49.95480784
354.0910089,208.5876669,132.6301011,90.90738541
399.1211784,205.2741385,111.9971414,66.30541981
552.8084119,351.7384241,221.5903991,143.2198622
421.8003562,251.5701766,155.2013483,102.2642065
239.4859437,103.7116072,57.03270274,37.15822316
149.9959543,87.33719003,56.13068862,38.70298705
187.6083208,124.0192078,81.78603323,55.78412437
231.4551807,147.6252838,97.30814576,66.66410245
176.8065999,96.79741295,53.67804821,31.26342795
223.252729,129.1938068,79.0929635,52.56644228
632.726471,373.9545728,239.2656442,166.8577264
282.6565105,121.83874,65.15893691,40.77998729
387.5430823,238.5739747,151.5464827,103.0575588
704.9513292,516.7198592,365.9347248,259.6805006
167.9520729,71.68654178,37.69056534,22.8095659
91.86050938,31.16346824,15.86007753,9.604125374
242.9106606,132.5076943,81.90199471,55.46936958
605.327584,241.8501037,123.0943599,74.63827359
574.6039388,413.0138669,299.0396738,223.1314221
470.4402579,307.4092842,194.1689768,124.2897191
485.3663499,339.3867707,228.8905666,157.2768533
378.7907911,155.5787598,79.50704625,47.82030866
241.4294929,88.30126059,52.19389466,36.90835894
130.3994337,52.05492902,26.23497214,15.7088193
210.6939861,160.1150536,117.7464735,86.99952863
350.2656104,223.5595371,148.792833,104.9806792
383.3454592,232.7587526,143.7849041,92.68925435
491.1235122,173.0499347,96.40704286,65.49549365
282.0426959,170.2046885,102.5891714,63.98644502
173.4710334,92.48670633,53.65657193,32.55410024
347.5779884,203.2957439,125.6329735,83.74812541
436.3402952,158.5892582,87.73899185,58.57881224
145.9111033,94.91136955,58.68359838,36.27160268
193.9862215,123.3094381,79.85325511,53.65667178
180.2599366,94.08242037,56.31865291,37.44978526
269.523489,117.6895389,63.05870362,39.2232877
303.4912753,179.5369217,112.6428398,75.41469857
352.3649718,185.0495147,99.08903706,55.75863396
561.7924726,391.2630169,273.0189875,196.4139774
232.0895523,137.7429346,90.73959725,64.93092901
240.7554591,158.0480662,107.1278498,76.35757302
417.0747098,202.5738349,113.4097165,70.52218208
179.7927809,110.4997972,70.10990651,46.99825443
245.7518808,162.5570194,108.248933,75.55593629
381.9734304,289.9784798,220.8774925,171.4932246
196.7058935,78.87337594,39.00401437,21.9351288
659.7203886,464.103951,330.4066959,241.4588101
455.9714415,241.6886413,147.8879422,100.1357472
321.3537244,203.0528138,133.9521499,93.78633622
325.5451127,235.6554469,173.3994809,131.5122682
699.8492367,438.4780832,292.6739417,210.1197442
357.4018179,234.0269166,158.6774151,111.6860958
200.5673356,125.4965883,82.06097408,56.36783065
912.5032983,684.4083314,501.0687911,371.8939912
196.3630547,137.8001921,99.41935478,74.90311152
303.239055,190.822383,118.7418142,75.80257665
216.2557849,146.0093972,103.8651203,77.0334056
343.7227771,155.7223645,88.33048282,57.62024015
125.1352677,65.2888741,35.70320116,20.97868177
538.5489077,350.3650399,226.9724792,152.1084544
161.5348404,59.02362877,33.42063143,22.92811558
264.7671707,210.9050699,160.7059353,123.4818386
313.7754449,237.8895317,178.8788915,136.5050765
407.5034359,217.8587696,121.4464844,73.25575266
470.7519563,253.8649963,145.536862,91.08019602
1252.329569,786.4819021,510.7585882,348.1823213
151.2501902,77.57877805,38.06966327,18.80285895
168.648136,92.64070425,54.93711416,34.55649431
132.3361876,68.08722231,38.57835027,23.68073607
424.5096802,294.5229762,198.091281,135.383101
256.0814027,174.3183947,122.1015799,88.58097334
544.4847217,331.9677159,221.4073984,160.0750175
111.433348,38.51719665,15.64323265,6.658243718
342.5554141,243.1855372,167.7591583,117.261677
274.6922104,122.2642537,68.84942585,45.0778794
331.0393342,228.81858,163.7843254,121.6298649
328.132094,187.5860589,123.0506704,88.41601467
397.1160825,156.3444714,76.84849656,44.85407105
122.9540064,76.763818,47.89408778,30.82421839
208.7715319,63.82519225,31.30340503,18.75053608
472.4637165,311.5596588,203.908829,137.900417
195.927778,119.3287513,72.00583307,44.82361166
327.6585454,221.3653395,152.7472017,109.4695686
286.2449483,149.5156487,87.37958587,56.73305641
427.1521657,183.8718188,93.12220734,55.18964079
89.141607,45.86544979,22.88556983,10.941716
328.4391442,196.3902328,126.5223891,87.11444524
277.3680961,148.9584301,86.21141423,54.22065724
233.1328502,125.5331064,78.00510153,53.61102474
431.0938097,301.0393884,211.7449903,154.4674209
378.7304494,280.7422095,202.7241349,148.2436395
3.542074788,-6.607489635,-9.591592546,-9.639755709
391.9302394,228.7791035,143.3644527,96.80142528
379.1252675,177.4842089,113.396463,81.86889222
260.7601572,148.6926844,94.0356974,64.71862276
225.8369357,120.0648569,70.31671141,45.5045399
457.0183084,251.1562115,152.5385926,101.8757414
90.25570624,34.94304928,14.90097672,6.756845309
208.0798677,147.2806284,103.3372298,73.87891088
96.04752578,51.50323793,27.47969839,14.81822695
752.3436787,606.7734321,455.921855,337.7447607
733.3340726,487.6278187,321.460291,216.8091621
274.338265,160.8571281,93.84245659,56.47173194
534.0433669,365.0035669,249.5231138,177.3533902
267.3443522,220.8514792,169.4668627,127.2920629
344.9148435,245.3138819,175.6685458,130.023602
276.086015,170.1679048,110.1568937,75.11470392
90.33056143,68.34880928,51.48767558,39.44306343
411.520127,279.1119188,186.8330245,127.4260344
291.9864367,210.7032788,143.9965429,98.19242124
585.9318045,393.744235,267.0348318,188.1875604
318.9833677,209.8591149,139.0150414,95.99251183
349.9373403,170.6402213,102.1050399,70.55730762
340.0085012,262.5592731,206.8260524,166.8028353
218.2450332,128.1939226,84.98988264,61.58554641
121.547946,76.52527651,49.41840783,33.61091833
326.0998382,220.1959856,153.4552293,113.1839921
741.1639695,563.9628984,403.7125691,284.6495207
259.2918114,160.025839,97.95993395,62.34972344
241.816899,124.0459409,72.54688649,46.74817338
382.6073029,269.038056,190.7447652,138.9826794
220.3853977,133.4170063,79.77942058,49.07247541
212.3368582,100.9857669,56.96466339,36.94665617
442.3247101,244.5983155,137.2918543,81.68005986
173.9240255,91.76608275,53.52116064,34.5983667
764.0340113,562.8803321,401.3048688,288.6873549
641.5922224,467.0297899,326.1720319,228.6377955
631.8517865,361.2467273,246.2997048,186.1024183
816.3589694,571.3292906,404.5427998,297.1197414
165.504892,77.88156565,39.01539185,20.83830186
280.2208719,131.310376,75.71359863,50.89523686
618.2279892,339.9648275,195.9413174,121.1961801
285.0163813,224.5917084,165.8073926,121.1292133
788.6435594,353.1955413,191.4292769,119.0463205
347.1832937,251.7931199,165.2900199,105.8359375
92.9309559,24.34902839,12.91796496,8.72414887
204.2194627,95.89109785,54.34675291,35.1948863
343.2421131,214.9948592,140.3856025,97.22177538
399.8548365,279.8191305,200.7980786,150.6298187
245.9274258,133.6861495,77.30219206,48.59632368
484.7728562,388.1398372,276.2899149,188.4303135
