MARKAL-NETL,REGEN-EPRI,IPM-NRDC,Haiku-RFF,NEMS-RHG,ReEDS-NREL,RIO-REPEAT,GCAM-PNNL,EPS-EI
4.918729194,9.303869494,9.441358993,18.55260696,24.10860147,30.58354372,31.75824534,33.19718852,34.33947764
10.08909756,19.08371924,19.36573212,38.05435391,49.45058421,62.73172278,65.14122303,68.09272485,70.4357419
13.08731472,24.75490384,25.1207236,49.3631173,64.14601059,81.37395783,84.49949882,88.32811016,91.36741088
3.45919373,6.543130501,6.639822715,13.04748831,16.9548515,21.50848288,22.33461506,23.34658036,24.14991781
183.9037091,347.8573511,352.9978718,693.6534006,901.3834785,1143.471597,1187.391881,1241.191751,1283.900182
10.28258133,19.44969746,19.73711864,38.78414166,50.39892328,63.93476102,66.39046948,69.39857376,71.78652404
3.746403462,7.086393153,7.191113522,14.1307944,18.3625779,23.29428793,24.18901216,25.28499885,26.15503575
3.01956086,5.711556596,5.795960087,11.38926817,14.80004012,18.77494531,19.49608341,20.37943688,21.08067726
11.8041571,22.32778687,22.65773951,44.52326577,57.85675689,73.39557444,76.21466894,79.66790061,82.40921034
15.7089519,29.71378024,30.15288064,59.25148525,76.99567223,97.67470382,101.4263499,106.0219047,109.6700349
20.30061424,38.39899658,38.96644422,76.57045185,99.50119206,126.2246199,131.0728568,137.0116734,141.7261372
-6.05694957,-11.45683491,-11.62614022,-22.84577994,-29.68746144,-37.66074014,-39.10727402,-40.8791964,-42.28581736
5.181406595,9.800728775,9.945560697,19.54338128,25.3960854,32.21681229,33.45424709,34.97003489,36.17332626
17.49088319,33.08433705,33.57324642,65.97262594,85.72960933,108.7543489,112.9315597,118.0484072,122.1103599
16.67829975,31.54732007,32.01351591,62.90769988,81.74682239,103.7018891,107.685037,112.5641683,116.4374127
25.93523464,49.05698786,49.78193577,97.82327827,127.1186543,161.259413,167.4533222,175.0405114,181.0635176
-0.121478088,-0.229778105,-0.23317369,-0.458194612,-0.595411271,-0.755323226,-0.784334888,-0.819872536,-0.848083704
12.61915971,23.86937975,24.22211354,47.5973165,61.8514011,78.46307602,81.47681121,85.16846675,88.09904663
21.95074821,41.52025626,42.13382885,82.79447554,107.5891393,136.4847791,141.7271046,148.1486575,153.2463361
2.818839553,5.33188844,5.41068132,10.63218166,13.81622706,17.5269057,18.20010709,19.02474082,19.67936717
4.719196422,8.926449475,9.058361586,17.8000034,23.13061389,29.34289416,30.46994292,31.85051405,32.94646516
18.46125866,34.91982065,35.43585419,69.63271659,90.48579627,114.7879237,119.1968817,124.5976064,128.8849119
10.94319311,20.69925717,21.00514393,41.27585655,53.63683811,68.04229542,70.65577262,73.85713471,76.39850056
14.3568671,27.15628622,27.55759281,54.15165217,70.36857968,89.26774686,92.69648512,96.896496,100.2306281
10.89977844,20.61713749,20.92181072,41.11210381,53.42404594,67.77235281,70.37546163,73.56412303,76.09540658
6.793866308,12.85072688,13.04063067,25.62530409,33.29937649,42.24272146,43.8652474,45.85275012,47.43050715
3.595474386,6.800907945,6.901409509,13.56151569,17.62281591,22.35584513,23.21452415,24.26635749,25.10134375
15.83998848,29.96163843,30.40440159,59.74573289,77.63793342,98.48945962,102.2724002,106.9062888,110.5848501
17.69400902,33.4685534,33.96314059,66.73878188,86.72520786,110.0173392,114.243061,119.4193317,123.5284568
7.191939059,13.60368904,13.80471984,27.12676656,35.25048559,44.71784764,46.43544218,48.53939857,50.20960105
11.69421327,22.11982603,22.44670549,44.1085764,57.31787949,72.71196861,75.50480608,78.92587438,81.64165157
10.83457599,20.49380584,20.79665651,40.86617133,53.10446346,67.36693881,69.95447583,73.12406267,75.64020409
26.74458805,50.58789517,51.33546632,100.8760212,131.0856096,166.2917891,172.6789899,180.5029503,186.7139147
5.260358364,9.950067543,10.09710634,19.84117388,25.78305867,32.7077165,33.96400673,35.50289138,36.72451792
53.06957519,100.3821073,101.8655208,200.1693793,260.1145922,329.9745949,342.6487863,358.1739557,370.4984395
29.61141723,56.0105569,56.83826235,111.6892115,145.1370524,184.1170834,191.1889466,199.8515798,206.7283153
39.89513415,75.46240237,76.57756074,150.4776365,195.5415417,248.0589054,257.5867481,269.2578179,278.5227674
11.06424529,20.92822967,21.23750011,41.73244473,54.23016186,68.79497047,71.43735762,74.67413276,77.24361087
18.42492396,34.85109287,35.36611077,69.49566828,90.30770577,114.5620027,118.9622832,124.3523784,128.6312459
18.46540036,34.92765474,35.44380405,69.64833835,90.50609632,114.8136758,119.2236229,124.6255593,128.9138266
10.46280221,19.79058868,20.08304744,39.46390408,51.28225581,65.05533366,67.55408286,70.61490962,73.04471306
22.18733095,41.967757,42.58794261,83.68682527,108.7487232,137.955797,143.2546237,149.7453873,154.8980082
3.67315212,6.947836851,7.050509681,13.85450284,18.00354464,22.83882768,23.71605786,24.79061534,25.64364089
4.964479412,9.390406899,9.52917522,18.72516897,24.33284105,30.86800821,32.053636,33.50596312,34.65887693
9.977196079,18.87205548,19.15094046,37.63228064,48.90211162,62.03594475,64.41872044,67.33748619,69.65451607
12.04914106,22.79117868,23.12797917,45.44730346,59.05751842,74.91882923,77.79643133,81.32133152,84.1195345
2.555840107,4.834420002,4.905861458,9.640192635,12.52716466,15.89163472,16.50202602,17.24972092,17.84327023
20.38496799,38.5585533,39.12835882,76.88861981,99.91464255,126.7491124,131.6174949,137.5809886,142.3150421
57.25251181,108.2942112,109.8945471,215.9467023,280.6167886,355.9831471,369.6563166,386.4051777,399.7010756
9.582455507,18.12539621,18.3932473,36.14338658,46.96733482,59.58153731,61.87004019,64.67332708,66.89868534
31.27429948,59.1559302,60.03011693,117.9613195,153.287484,194.4565086,201.9255048,211.0746038,218.3375147
29.57454183,55.94080639,56.76748109,111.5501238,144.9563118,183.8878006,190.9508571,199.6027027,206.4708745
15.81172893,29.90818496,30.3501582,59.63914269,77.4994224,98.31374815,102.0899397,106.7155612,110.3875596
5.369517144,10.15654344,10.30663348,20.25290216,26.31808823,33.38644106,34.66880084,36.23961919,37.48659596
11.17201231,21.13207302,21.44435579,42.13892352,54.75836985,69.46504137,72.13316567,75.40146737,77.99597249
3.740496873,7.075220728,7.179775995,14.10851575,18.33362742,23.2575621,24.1508757,25.24513446,26.11379966
12.73728072,24.09280788,24.44884341,48.04284878,62.43035803,79.19752569,82.23947081,85.96568191,88.92369333
12.71241332,24.04577072,24.40111115,47.94905319,62.30847324,79.04290582,82.07891204,85.79784834,88.75008474
11.29398198,21.36278097,21.67847307,42.59897231,55.35619058,70.22342117,72.92067454,76.2246577,78.84748815
45.42909625,85.92999656,87.19984157,171.3507969,222.6656385,282.4678279,293.3173036,306.607299,317.1574147
11.91630036,22.53990798,22.87299527,44.94625101,58.40641456,74.09285585,76.93873264,80.42477112,83.19212417
9.211974168,17.42462373,17.68211905,34.7459942,45.15146194,57.27796828,59.477992,62.17289692,64.31221734
10.86371307,20.54891916,20.85258428,40.9760714,53.24727557,67.54810653,70.14260214,73.32071284,75.84362084
5.258147574,9.945885792,10.0928628,19.83283515,25.77222273,32.69397031,33.94973256,35.48797045,36.70908357
24.81901409,46.94563554,47.63938258,93.61308487,121.647624,154.3190065,160.2463375,167.5069835,173.2707669
9.717786049,18.38137649,18.65301038,36.65383028,47.63064235,60.42299196,62.74381478,65.58669176,67.84347818
16.4192364,31.05729684,31.51625128,61.93055715,80.47705234,102.0910919,106.0123697,110.8157137,114.6287952
24.90266042,47.10385415,47.7999393,93.92858455,122.0576071,154.8391004,160.786408,168.0715242,173.854733
8.129807826,15.37768558,15.60493193,30.66424747,39.84734455,50.54930314,52.49088155,54.86920553,56.75721168
6.168383461,11.66761422,11.84003436,23.26608956,30.23364221,38.35361083,39.8267576,41.63127926,43.06377879
11.37695354,21.51972325,21.83773459,42.91192688,55.76286641,70.73931954,73.45638835,76.78464432,79.42674347
6.296997994,11.91089105,12.08690625,23.75120162,30.86403197,39.15330686,40.65716963,42.49931665,43.96168468
6.125132593,11.58580439,11.75701556,23.10295466,30.02165291,38.08468673,39.54750423,41.33937312,42.7618284
20.86177329,39.46043957,40.04357286,78.68704803,102.2516505,129.7137798,134.6960339,140.799014,145.6437973
10.89842992,20.61458674,20.91922227,41.10701742,53.41743632,67.76396802,70.36675478,73.55502168,76.08599206
9.230512166,17.45968871,17.7177022,34.81591637,45.24232386,57.39323335,59.59768436,62.29801245,64.441638
20.20549608,38.21907878,38.78386766,76.2116824,99.03498104,125.6331968,130.4587173,136.3697077,141.062082
6.914935713,13.07973196,13.2730199,26.08195722,33.89278465,42.99550359,44.64694359,46.6698644,48.27573769
11.4829756,21.72026597,22.04124087,43.31182396,56.28252165,71.39854063,74.14092987,77.50020192,80.16692284
16.71137245,31.60987772,32.07699802,63.03244449,81.90892456,103.9075277,107.8985741,112.7873806,116.6683056
12.56121084,23.75976837,24.11088236,47.37874326,61.56737121,78.10276309,81.10265881,84.77736178,87.69448404
9.625921563,18.20761307,18.47667914,36.30733312,47.18037883,59.85179939,62.15068294,64.96668555,67.20213804
10.29370372,19.47073568,19.75846776,38.82609343,50.45343845,64.00391754,66.46228228,69.47364034,71.8641736
7.122173559,13.47172627,13.67080698,26.86362301,34.90853779,44.28406156,45.98499456,48.06854149,49.72254215
15.82216161,29.92791856,30.37018342,59.67849296,77.55055699,98.37861616,102.1572992,106.7859728,110.460394
9.878270024,18.68493497,18.96105475,37.25914844,48.41723662,61.42084495,63.7799949,66.66982046,68.96387649
4.294289166,8.122729345,8.242764347,16.19732576,21.04797845,26.7009171,27.72648859,28.98275579,29.98002959
25.84081429,48.87838998,49.60069862,97.46714081,126.6558635,160.6723286,166.8436882,174.4032553,180.404334
9.674764777,18.30000094,18.57043229,36.49156139,47.41977839,60.15549543,62.46604382,65.29633521,67.54313068
4.6989991,8.888245857,9.019593408,17.72382255,23.03161897,29.21731178,30.33953698,31.71419951,32.80546015
3.754474018,7.101658763,7.206604722,14.16123516,18.40213483,23.34446882,24.24112048,25.33946816,26.2113793
9.690074441,18.32895946,18.59981875,36.54930683,47.494817,60.25068745,62.56489213,65.39966226,67.65001314
3.437750394,6.502570026,6.59866285,12.96660771,16.84974939,21.37515308,22.19616412,23.2018563,24.00021391
11.2688196,21.31518585,21.6301746,42.5040641,55.23285997,70.06696717,72.7582112,76.05483327,78.6718202
12.97700588,24.54625258,24.90898896,48.94705119,63.60534415,80.68808247,83.78727926,87.58362045,90.59730386
17.94311144,33.93973536,34.44128552,67.6783537,87.94615555,111.5662017,115.8514146,121.1005586,125.2675335
18.13797469,34.30832289,34.81531992,68.41334463,88.90125602,112.7778172,117.1095678,122.4157179,126.6279463
2.920122477,5.523467009,5.605090974,11.01420356,14.31265399,18.15665997,18.85404998,19.70831338,20.38646092
8.148027328,15.41214812,15.63990374,30.73296832,39.9366454,50.66258788,52.60851751,54.99217148,56.8844088
4.349762592,8.227658383,8.349243992,16.40656205,21.31987526,27.0458383,28.08465807,29.35715367,30.36731021
20.63053738,39.02305245,39.59972219,77.81486563,101.1182735,128.2760073,133.2030371,139.2383706,144.0294533
4.015708405,7.595788556,7.708036602,15.14656668,19.68254599,24.96876505,25.92780527,27.10257542,28.0351537
27.51052993,52.03668877,52.80566971,103.7650232,134.8397881,171.0542422,177.6243669,185.6723988,192.0612399
3.245325601,6.138594882,6.229309002,12.24081423,15.90660076,20.17869931,20.95375504,21.90315456,22.65682487
4.0098261,7.584662065,7.696745687,15.12437963,19.65371453,24.93219021,25.88982561,27.06287493,27.99408715
26.37861189,49.89564433,50.63298563,99.49562156,129.2918183,164.0162323,170.3160298,178.0329262,184.1588991
6.764091349,12.79440698,12.98347849,25.51299803,33.15343785,42.05758751,43.67300253,45.65179477,47.22263709
3.679298208,6.959462294,7.062306921,13.87768484,18.033669,22.87704266,23.75574067,24.83209615,25.68654902
8.779429753,16.60645777,16.8518625,33.1145105,43.03139383,54.58850511,56.68522763,59.25359441,61.29246393
59.42748918,112.4082221,114.0693535,224.1503457,291.2771971,369.5066636,383.699266,401.0844029,414.8854014
48.24308141,91.25270281,92.60120501,181.9646686,236.4580723,299.96455,311.4860678,325.5992768,336.8028915
5.73236312,10.84287348,11.00310588,21.62149525,28.09653723,35.64253513,37.01155057,38.68851723,40.01975864
2.856786186,5.403665215,5.483518789,10.77530988,14.00221824,17.76284926,18.44511316,19.28084793,19.94428673
6.391351815,12.08936309,12.26801569,24.10708813,31.32649668,39.73997754,41.26637409,43.13612373,44.62040378
8.738615437,16.52925672,16.7735206,32.96056586,42.83134701,54.33473093,56.42170609,58.9781329,61.00752401
59.78122633,113.0773226,114.7483418,225.4845819,293.0110002,371.7061211,385.9832037,403.4718242,417.354972
7.32169137,13.84911799,14.05377567,27.61617013,35.88645204,45.52461811,47.27320038,49.41511499,51.11545019
12.28076786,23.22930517,23.57258014,46.32096022,60.1928113,76.3590322,79.29195192,82.88461306,85.73660733
29.57983487,55.95081828,56.77764092,111.5700883,144.982255,183.9207115,190.9850321,199.6384261,206.5078271
18.89562405,35.74143102,36.26960604,71.2710687,92.6147897,117.4887093,122.0014034,127.529199,131.9173783
15.87725332,30.03212556,30.47593036,59.88628947,77.82058283,98.7211639,102.5130041,107.1577944,110.8450097
7.087641917,13.40640902,13.60452448,26.73337555,34.7392848,44.06935164,45.76203771,47.83548263,49.48146392
13.98097708,26.44528312,26.83608275,52.73385918,68.52619676,86.93054789,90.26951527,94.3595619,97.60640012
23.95405521,45.30954943,45.97911894,90.35060763,117.4081247,148.9408882,154.6616478,161.6692555,167.2321673
15.82585444,29.93490362,30.37727171,59.6924217,77.56865699,98.40157736,102.1811424,106.8108962,110.4861751
11.04144917,20.88511036,21.1937436,41.64646163,54.11842919,68.65322932,71.29017225,74.52027853,77.08446263
-2.15849409,-4.08283248,-4.143167226,-8.141471281,-10.57961757,-13.42102721,-13.93652347,-14.5679773,-15.06924993
9.122871293,17.25608395,17.51108864,34.40991337,44.71473415,56.72394679,58.90269077,61.5715292,63.69015704
7.079365637,13.39075427,13.5886384,26.70215883,34.69871954,44.0178916,45.70860111,47.77962486,49.42368413
49.31612937,93.28239338,94.66088968,186.0120224,241.717497,306.6365192,318.4143046,332.841427,344.2942385
14.87274983,28.13208818,28.54781485,56.09747377,72.89712124,92.4753888,96.0273313,100.3782604,103.8321973
6.291921864,11.90128945,12.07716277,23.73205532,30.83915189,39.12174463,40.62439511,42.46505714,43.92624632
5.255124109,9.94016685,10.08705934,19.82143116,25.75740355,32.67517109,33.93021127,35.46756466,36.68797564
7.541482997,14.26485802,14.47565936,28.44518664,36.96373614,46.89123265,48.69230604,50.8985193,52.64989727
1.254519636,2.372947669,2.408014303,4.731833939,6.148887804,7.800318871,8.099925982,8.466927785,8.758268103
11.77011498,22.26339557,22.59239665,44.39486472,57.68990327,73.18390829,75.99487277,79.43814564,82.17154968
15.00249971,28.37751253,28.79686601,56.58686817,73.53307576,93.28214415,96.86507379,101.2539604,104.7380295
17.49216391,33.08675955,33.57570472,65.97745657,85.73588662,108.7623121,112.9398287,118.0570509,122.1193011
10.44711782,19.76092136,20.05294171,39.40474524,51.20538053,64.95781167,67.4528151,70.50905349,72.9352145
12.19347221,23.06418378,23.40501864,45.9916959,59.76494138,75.81624758,78.72831916,82.29544251,85.12716388
9.884589282,18.69688797,18.97318438,37.2829836,48.44820975,61.46013666,63.82079579,66.71247001,69.00799358
12.58879928,23.81195242,24.16383756,47.48280213,61.70259284,78.27430173,81.28078618,84.96355997,87.88708916
2.427649221,4.591944513,4.659802747,9.156678496,11.89885137,15.09457284,15.67434931,16.38454277,16.94832199
4.964713156,9.390849029,9.529623883,18.72605061,24.33398672,30.86946158,32.05514518,33.50754069,34.66050878
24.02770546,45.44886027,46.12048846,90.6284038,117.7691132,149.3988288,155.1371777,162.1663313,167.7463471
11.23695322,21.25490999,21.569008,42.38386956,55.07667048,69.86882925,72.55246288,75.83976264,78.44934915
3.489803696,6.601029833,6.698577664,13.16294388,17.10488283,21.69880872,22.53225124,23.55317129,24.36361737
24.29883746,45.96171158,46.64091852,91.6510674,119.0980364,151.0846661,156.8877673,163.9962389,169.6392203
21.69242557,41.03163409,41.63798598,81.82012664,106.3229998,134.8785875,140.0592198,146.405202,151.4428897
8.852232233,16.74416504,16.99160476,33.38910903,43.38822705,55.04117443,57.1552838,59.74494848,61.80072512
11.43797704,21.63515036,21.95486744,43.1420971,56.06196627,71.11874982,73.8503924,77.1965004,79.8527712
24.36986658,46.09606451,46.77725687,91.91897713,119.4461777,151.5263091,157.3463737,164.4756243,170.1351011
10.77077386,20.37312289,20.67419014,40.62552056,52.79174442,66.97023158,69.54253124,72.69345316,75.19477765
18.15422931,34.3390688,34.84652018,68.47465426,88.98092619,112.8788847,117.2145173,122.5254225,126.7414258
16.56485038,31.33272845,31.79575312,62.47978825,81.19076301,102.9964867,106.9525403,111.7984828,115.6453805
14.93161388,28.24343064,28.6608027,56.31949892,73.18563679,92.84139212,96.40739265,100.7755421,104.2431491
14.59952379,27.61527595,28.02336535,55.0669118,71.55793435,90.77653121,94.26322126,98.53421982,101.9247047
12.87926493,24.36137371,24.72137801,48.57838899,63.12627777,80.08035134,83.15620543,86.92395312,89.9149379
3.641367326,6.88771531,6.989499684,13.73461602,17.84775502,22.64119703,23.5108363,24.57609534,25.42173942
6.803089084,12.86817194,13.05833352,25.66009083,33.34458089,42.30006659,43.92479514,45.91499592,47.49489478
7.751019415,14.66120013,14.87785848,29.23552224,37.99075548,48.19408262,50.04519795,52.31270977,54.11274892
12.04696453,22.78706174,23.12380138,45.43909396,59.04685039,74.90529605,77.78237835,81.30664181,84.10433933
7.649051549,14.46832597,14.6821341,28.85091685,37.49097138,47.56006953,49.38683267,51.62451444,53.40087333
5.869506129,11.10228209,11.26634793,22.13877527,28.76872837,36.49525929,37.89702753,39.61411451,40.97720499
12.24963197,23.17041103,23.51281568,46.20352093,60.04020218,76.16543624,79.09092002,82.67447255,85.51923606
2.508348076,4.744587926,4.814701874,9.461060802,12.29438778,15.59634004,16.19538918,16.92919059,17.5117107
18.49776902,34.98888068,35.50593476,69.77042742,90.6647477,115.0149368,119.4326143,124.8440199,129.1398043
3.375642122,6.385091051,6.47944781,12.73234591,16.54533263,20.98897791,21.79515611,22.78267892,23.56661296
12.90239613,24.40512681,24.76577769,48.66563593,63.23965276,80.22417591,83.30555424,87.08006881,90.07642541
29.58702303,55.96441481,56.79143838,111.5972007,145.017487,183.9654058,191.0314431,199.68694,206.5580103
37.15887558,70.28671742,71.32539124,140.1569362,182.1300761,231.0454695,239.9198331,250.7904276,259.4199288
6.965547584,13.17546527,13.37016793,26.27285656,34.14085308,43.31019674,44.97372397,47.01145097,48.62907798
7.391804558,13.98173842,14.18835591,27.88062511,36.230104,45.96056603,47.72589289,49.88831867,51.60493643
6.530569135,12.35269529,12.53523933,24.6321921,32.00885482,40.60559929,42.16524403,44.07572082,45.59233167
13.03710421,24.65992969,25.02434596,49.1737318,63.89990935,81.06176021,84.17530982,87.98923239,91.01687259
34.94860755,66.10595355,67.08284542,131.8201824,171.2966944,217.3025236,225.6490262,235.8730208,243.9892257
24.47116717,46.28767649,46.97170044,92.30106566,119.9426912,152.1561732,158.0004306,165.1593161,170.8423182
8.044569509,15.21645569,15.44131943,30.34274309,39.42955846,50.0193106,51.9405322,54.29392025,56.16213129
8.156395568,15.4279768,15.65596633,30.76453189,39.97766139,50.7146197,52.66254784,55.0486499,56.9428306
3.869300865,7.318855919,7.427011546,14.59434242,18.96494579,24.05843613,24.98251099,26.11445054,27.01302822
4.33312756,8.196192905,8.317313527,16.34381755,21.23834051,26.94240544,27.9772524,29.24488152,30.25117487
15.68987841,29.67770239,30.11626964,59.17954333,76.90218569,97.55610922,101.3032001,105.8931751,109.5368758
17.68119358,33.44431276,33.93854173,66.69044425,86.66239445,109.9376558,114.1603169,119.3328385,123.4389875
6.438390951,12.17833851,12.35830596,24.28451172,31.55705375,40.03245623,41.57008677,43.45359742,44.94880149
18.70486551,35.38060762,35.90345052,70.55156004,91.67980802,116.3026159,120.7697526,126.241743,130.585622
-1.982402499,-3.749751898,-3.805164489,-7.477283856,-9.716524313,-12.3261296,-12.79957128,-13.37951062,-13.83988904
11.21218194,21.20805464,21.52146025,42.29043651,54.95525681,69.71480703,72.39252474,75.67257781,78.27641163
2.528709539,4.78310202,4.853785116,9.537860766,12.39418722,15.722943,16.32685492,17.06661294,17.65386165
7.601612042,14.37859325,14.59107533,28.67198313,37.25845193,47.26510142,49.08053496,51.3043386,53.06968049
7.981386335,15.09694352,15.32004115,30.10442694,39.11987319,49.62645194,51.532584,53.86748821,55.72102606
20.70355981,39.16117577,39.73988665,78.09029379,101.4761848,128.7300442,133.6745135,139.7312092,144.5392501
-0.370004423,-0.699870378,-0.710212831,-1.395593528,-1.81353533,-2.300603671,-2.388968933,-2.497211392,-2.58313847
12.47262536,23.59220727,23.94084509,47.04461396,61.13317939,77.55195867,80.53069821,84.17948605,87.07603589
12.28541618,23.23809755,23.58150245,46.33849288,60.21559451,76.38793439,79.32196423,82.91598521,85.76905897
11.43395712,21.6275466,21.94715132,43.12693464,56.04226308,71.09375487,73.8244374,77.16936941,79.82470664
11.30898129,21.39115245,21.70726381,42.65554714,55.429708,70.31668346,73.01751899,76.3258901,78.95220388
7.629329543,14.43102143,14.64427828,28.77652881,37.39430617,47.43744257,49.25949566,51.49140787,53.26318667
15.36291606,29.05924689,29.48867481,57.94629712,75.29961623,95.52313136,99.19213642,103.6864606,107.25423
16.68746274,31.56465204,32.03110401,62.94226112,81.79173377,103.7588625,107.7441987,112.6260106,116.501383
8.977407869,16.98093713,17.23187579,33.86125016,44.00176144,55.81948817,57.96349227,60.58977629,62.67462278
11.72129453,22.17105076,22.4986872,44.21072231,57.45061529,72.88035379,75.67965887,79.10864962,81.83071596
22.10313156,41.80849226,42.4263243,83.36923953,108.3360293,137.4322643,142.7109823,149.1771139,154.3101809
18.328179,34.66809795,35.18041161,69.13076281,89.83352117,113.9604645,118.3376401,123.6994332,127.9558333
27.3065808,51.65091512,52.41419523,102.9957619,133.8401543,169.7861328,176.3075498,184.2959177,190.6373951
16.32512512,30.87928356,31.33560738,61.57558546,80.01577641,101.5059293,105.4047312,110.1805436,113.9717693
17.99904186,34.04552881,34.54864235,67.88931371,88.22029228,111.9139644,116.2125347,121.4780409,125.6580046
3.619437686,6.846234981,6.947406372,13.65190116,17.74026934,22.5048435,23.36924548,24.42808914,25.26864045
11.0244239,20.85290675,21.1610641,41.58224524,54.03498176,68.54737008,71.180247,74.40537265,76.96560293
12.47942606,23.60507092,23.95389883,47.07026505,61.16651227,77.59424388,80.57460759,84.22538493,87.12351411
9.043941005,17.10678582,17.35958423,34.11220179,44.32786617,56.23317614,58.39306982,61.03881769,63.13911535
18.60301298,35.18795163,35.70794751,70.16738967,91.18058921,115.6693199,120.112132,125.554326,129.8745515
5.533914398,10.46750397,10.62218927,20.87298055,27.123863,34.40862594,35.73024743,37.34915917,38.63431432
11.30983077,21.39275926,21.70889436,42.65875124,55.43387165,70.32196535,73.02300375,76.33162338,78.95813444
6.490650527,12.27718849,12.45861671,24.48162592,31.81319822,40.35739443,41.90750572,43.80630458,45.31364502
13.07181635,24.72558837,25.09097492,49.30466008,64.07004704,81.27759244,84.39943208,88.22350947,91.25921096
13.53132936,25.59476594,25.9729969,51.03786472,66.32229871,84.13474024,87.36632177,91.32482679,94.46724217
16.42719823,31.07235679,31.53153378,61.96058781,80.51607636,102.1405968,106.063776,110.8694492,114.6843796
9.579701518,18.12018698,18.3879611,36.132999,46.95383645,59.56441363,61.8522588,64.65474003,66.87945872
17.91232585,33.88150383,34.38219347,67.56223571,87.79526343,111.3747839,115.6526445,120.8927824,125.0526079
14.07918518,26.6310456,27.02459037,53.10428336,69.00755278,87.5411836,90.90360525,95.02238203,98.29202738
14.83154408,28.05414672,28.4687216,55.94205271,72.69515585,92.21918077,95.76128242,100.100157,103.5445246
12.49346567,23.6316271,23.98084745,47.12322004,61.23532582,77.68153897,80.66525564,84.32014018,87.22152981
22.12124626,41.84275657,42.46109496,83.43756511,108.4248165,137.5448974,142.8279416,149.2993726,154.4366464
16.11315683,30.47834153,30.92874036,60.77607726,78.97683753,100.1879585,104.0361377,108.74994,112.4919399
6.942452112,13.13177975,13.32583684,26.18574438,34.0276532,43.16659432,44.82460585,46.85557641,48.4678399
25.97228166,49.127063,49.85304646,97.9630133,127.3002361,161.489763,167.6925198,175.2905469,181.3221566
10.98820091,20.78439028,21.09153511,41.44561831,53.85743883,68.32214375,70.94636981,74.16089865,76.71271678
11.75691125,22.23842045,22.56705246,44.34506248,57.62518663,73.10181045,75.90962159,79.34903178,82.07936949
16.38986897,31.00174778,31.45988134,61.81978821,80.33311115,101.9084919,105.8227561,110.6175088,114.4237702
17.64716488,33.37994682,33.87322462,66.56209378,86.49560655,109.726073,113.9406073,119.1031741,123.2014205
39.69073648,75.0757803,76.1852253,149.7066833,194.5397094,246.7880069,256.267035,267.8783095,277.0957912
8.681371231,16.42097822,16.66364199,32.74465049,42.55077094,53.97879943,56.05210341,58.59178378,60.60788092
13.91857607,26.32725043,26.71630582,52.49849323,68.2203452,86.54255257,89.86661721,93.93840881,97.17075549
38.35533066,72.54983488,73.62195229,144.6697605,187.994367,238.4847561,247.6448597,258.8654696,267.7728266
11.92483314,22.5560479,22.8893737,44.97843521,58.44823705,74.14591076,76.99382537,80.48236006,83.2516947
34.15194257,64.59904663,65.55366993,128.8152981,167.39193,212.3490413,220.5052825,230.4962178,238.4274112
12.69718832,24.01697236,24.37188722,47.89162712,62.23384965,78.94824028,81.98061043,85.69509276,88.64379342
25.80060903,48.80234097,49.52352579,97.31549344,126.4588019,160.4223415,166.5840991,174.1319044,180.1236462
1.776954116,3.361142389,3.410812237,6.702367624,8.709542024,11.0486981,11.47307415,11.99291086,12.40557748
13.82304829,26.14655782,26.53294298,52.13817872,67.75212643,85.94858243,89.24983292,93.29367847,96.50384049
9.687258068,18.32363224,18.5944128,36.53868395,47.48101286,60.23317588,62.54670795,65.38065417,67.63035099
8.674968455,16.40886725,16.65135205,32.72050031,42.51938845,53.93898842,56.01076327,58.54857055,60.56318076
11.91994029,22.54679296,22.879982,44.95998018,58.42425524,74.11548807,76.96223416,80.44933747,83.21753583
8.840312769,16.72161915,16.9687257,33.34415084,43.32980512,54.9670619,57.07832464,59.66450236,61.7175109
13.86634699,26.22845814,26.6160536,52.30149406,67.96435021,86.21780399,89.52939516,93.58590748,96.80612486
11.49848325,21.749599,22.07100736,43.37031619,56.35853069,71.49496372,74.24105652,77.60486524,80.27518754
10.66359278,20.17038784,20.46845915,40.22125182,52.26640833,66.30380391,68.85050635,71.97007313,74.44650667
4.819631414,9.116424164,9.251143659,18.17882705,23.62288477,29.96737618,31.11841104,32.5283638,33.64763918
0.163204207,0.308703851,0.313265774,0.615578412,0.799927182,1.014766782,1.053743566,1.101487927,1.13938926
8.224280383,15.55638222,15.78626928,31.02058183,40.31039123,51.1367121,53.10085264,55.50681397,57.41675973
18.53746011,35.06395713,35.58212067,69.92013544,90.85928915,115.261727,119.6888836,125.1119006,129.4169026
8.102219361,15.32550148,15.55197666,30.56018849,39.71212276,50.37776431,52.31275398,54.68300713,56.56460635
8.512333085,16.10123936,16.33917814,32.10706745,41.72224935,52.92775853,54.96069245,57.45092178,59.42776276
9.475372644,17.92284694,18.18770483,35.73948829,46.44248013,58.91572032,61.17864945,63.95060992,66.15110005
9.817353877,18.56971092,18.84412796,37.02938313,48.11866293,61.04208215,63.38668397,66.2586889,68.53859821
19.37721444,36.65236836,37.19400491,73.08754543,94.97525114,120.4831292,125.1108377,130.7795195,135.2795398
9.418550545,17.81536686,18.07863645,35.52516504,46.16397297,58.56241339,60.81177213,63.56710966,65.75440385
